1.20E+06,2.63E+05
2.17E+06,5.54E+05
2.48E+06,2.89E+05
2.50E+06,1.05E+05
2.97E+06,3.02E+05
3.11E+06,4.48E+05
3.61E+06,4.08E+05
3.84E+06,8.24E+05
4.04E+06,1.07E+06
4.89E+06,1.16E+06
4.94E+06,1.29E+06
5.41E+06,1.28E+06
5.83E+06,1.14E+06
5.86E+06,1.26E+06
5.89E+06,1.25E+06
6.14E+06,1.36E+06
6.10E+06,1.45E+06
6.57E+06,1.33E+06
6.82E+06,1.40E+06
7.05E+06,1.52E+06
7.52E+06,1.45E+06
7.60E+06,1.21E+06
8.13E+06,1.41E+06
8.52E+06,1.55E+06
8.46E+06,1.40E+06
9.12E+06,1.61E+06
9.14E+06,1.48E+06
9.47E+06,1.54E+06
9.63E+06,1.47E+06
9.47E+06,1.61E+06
1.02E+07,1.57E+06
1.01E+07,1.66E+06
1.06E+07,1.56E+06
1.07E+07,1.60E+06
1.06E+07,1.55E+06
1.08E+07,1.53E+06
1.09E+07,1.78E+06
1.07E+07,1.72E+06
1.09E+07,1.89E+06
1.18E+07,1.93E+06
1.19E+07,2.04E+06
1.19E+07,1.93E+06
1.18E+07,2.00E+06
1.20E+07,1.78E+06
1.24E+07,1.83E+06
1.25E+07,1.81E+06
1.27E+07,1.72E+06
1.27E+07,1.94E+06
1.27E+07,1.88E+06
1.36E+07,1.73E+06
1.42E+07,1.74E+06
1.46E+07,1.83E+06
1.47E+07,1.91E+06
1.51E+07,1.90E+06
1.57E+07,2.03E+06
1.60E+07,2.13E+06
1.61E+07,2.11E+06
1.65E+07,2.25E+06
1.68E+07,1.89E+06
1.66E+07,1.72E+06
1.68E+07,1.71E+06
1.70E+07,1.75E+06
1.70E+07,1.61E+06
1.78E+07,1.76E+06
1.82E+07,1.84E+06
1.82E+07,1.95E+06
1.87E+07,2.18E+06
1.89E+07,2.01E+06
1.92E+07,2.33E+06
1.97E+07,2.38E+06
2.04E+07,2.24E+06
2.08E+07,2.24E+06
2.13E+07,2.19E+06
2.16E+07,2.58E+06
2.14E+07,2.43E+06
2.14E+07,2.45E+06
2.16E+07,2.43E+06
2.19E+07,2.53E+06
2.19E+07,2.50E+06
2.21E+07,2.27E+06
2.24E+07,2.16E+06
2.28E+07,2.05E+06
2.32E+07,2.00E+06
2.34E+07,2.00E+06
2.38E+07,1.95E+06
2.43E+07,1.96E+06
2.46E+07,2.01E+06
2.44E+07,2.06E+06
2.45E+07,2.17E+06
2.42E+07,2.49E+06
2.46E+07,2.60E+06
2.53E+07,2.57E+06
2.63E+07,2.47E+06
2.61E+07,2.52E+06
2.63E+07,2.75E+06
2.64E+07,3.10E+06
2.64E+07,3.23E+06
2.69E+07,3.24E+06
2.76E+07,3.25E+06
2.77E+07,3.05E+06
2.78E+07,3.37E+06
2.73E+07,3.36E+06
2.72E+07,3.22E+06
2.75E+07,3.60E+06
2.78E+07,3.70E+06
2.85E+07,3.81E+06
2.89E+07,3.88E+06
2.93E+07,3.73E+06
2.92E+07,3.81E+06
2.93E+07,4.07E+06
2.99E+07,4.14E+06
3.03E+07,4.23E+06
3.07E+07,4.34E+06
3.05E+07,4.26E+06
3.09E+07,4.23E+06
3.18E+07,4.42E+06
3.16E+07,4.64E+06
3.22E+07,4.26E+06
3.30E+07,4.55E+06
3.34E+07,4.53E+06
3.39E+07,4.71E+06
3.37E+07,4.98E+06
3.38E+07,4.84E+06
3.40E+07,4.85E+06
3.40E+07,5.04E+06
3.42E+07,5.10E+06
3.42E+07,5.08E+06
3.46E+07,5.16E+06
3.56E+07,5.58E+06
3.58E+07,5.33E+06
