2.72E+05,2.42E+04
4.87E+05,6.19E+04
5.44E+05,9.29E+04
4.57E+05,7.27E+04
5.04E+05,5.37E+04
5.56E+05,3.83E+04
6.15E+05,4.76E+04
7.04E+05,6.85E+04
7.52E+05,6.10E+04
8.32E+05,7.21E+04
8.31E+05,3.88E+04
9.21E+05,7.51E+04
9.61E+05,5.68E+04
1.02E+06,5.46E+04
9.07E+05,6.82E+04
9.86E+05,1.04E+05
9.76E+05,1.05E+05
1.01E+06,5.82E+04
9.16E+05,9.67E+04
9.68E+05,1.61E+05
1.04E+06,1.65E+05
9.97E+05,1.27E+05
1.12E+06,1.31E+05
1.16E+06,1.10E+05
1.09E+06,1.32E+05
1.26E+06,1.34E+05
1.21E+06,8.01E+04
1.19E+06,1.00E+05
1.17E+06,1.49E+05
1.12E+06,1.60E+05
1.19E+06,9.23E+04
1.16E+06,1.02E+05
1.19E+06,1.16E+05
1.24E+06,1.31E+05
1.13E+06,1.50E+05
1.15E+06,1.95E+05
1.10E+06,1.54E+05
1.08E+06,1.31E+05
1.10E+06,1.04E+05
1.19E+06,1.01E+05
1.18E+06,1.04E+05
1.12E+06,1.25E+05
1.12E+06,8.68E+04
1.15E+06,1.28E+05
1.13E+06,1.16E+05
1.11E+06,1.31E+05
1.12E+06,1.81E+05
1.11E+06,1.65E+05
1.08E+06,1.65E+05
1.18E+06,1.73E+05
1.27E+06,1.21E+05
1.34E+06,1.00E+05
1.30E+06,1.20E+05
1.37E+06,1.42E+05
1.36E+06,9.82E+04
1.36E+06,1.11E+05
1.44E+06,8.35E+04
1.45E+06,1.09E+05
1.48E+06,1.12E+05
1.43E+06,1.34E+05
1.43E+06,1.31E+05
1.43E+06,1.83E+05
1.39E+06,1.93E+05
1.54E+06,1.80E+05
1.58E+06,1.59E+05
1.54E+06,1.44E+05
1.65E+06,1.56E+05
1.68E+06,1.82E+05
1.65E+06,1.94E+05
1.65E+06,1.73E+05
1.77E+06,1.41E+05
1.79E+06,1.16E+05
1.79E+06,1.41E+05
1.75E+06,1.14E+05
1.70E+06,1.46E+05
1.68E+06,1.50E+05
1.61E+06,1.39E+05
1.68E+06,1.61E+05
1.70E+06,1.74E+05
1.65E+06,1.89E+05
1.69E+06,2.34E+05
1.73E+06,2.39E+05
1.72E+06,2.21E+05
1.69E+06,2.50E+05
1.72E+06,1.97E+05
1.79E+06,2.23E+05
1.80E+06,1.57E+05
1.67E+06,1.53E+05
1.65E+06,1.67E+05
1.60E+06,1.59E+05
1.62E+06,1.97E+05
1.70E+06,1.35E+05
1.85E+06,2.41E+05
1.80E+06,2.45E+05
1.87E+06,2.27E+05
1.87E+06,2.33E+05
1.77E+06,2.61E+05
1.81E+06,2.82E+05
1.86E+06,2.39E+05
1.92E+06,2.29E+05
1.96E+06,2.53E+05
1.87E+06,2.74E+05
1.78E+06,2.40E+05
1.78E+06,2.50E+05
1.81E+06,2.01E+05
1.84E+06,1.80E+05
1.96E+06,2.03E+05
2.01E+06,1.88E+05
1.87E+06,2.08E+05
1.87E+06,1.71E+05
1.88E+06,1.69E+05
1.90E+06,1.71E+05
1.86E+06,1.76E+05
1.80E+06,1.42E+05
1.79E+06,1.90E+05
1.91E+06,1.60E+05
1.82E+06,1.73E+05
1.86E+06,1.86E+05
1.94E+06,2.04E+05
1.98E+06,2.06E+05
1.93E+06,2.20E+05
1.85E+06,1.65E+05
1.87E+06,1.59E+05
1.86E+06,1.21E+05
1.76E+06,1.35E+05
1.79E+06,9.51E+04
1.75E+06,7.63E+04
1.73E+06,8.54E+04
1.83E+06,1.24E+05
1.85E+06,1.37E+05
1.79E+06,1.31E+05
1.75E+06,1.45E+05
1.70E+06,1.06E+05
1.71E+06,1.54E+05
1.67E+06,1.76E+05
1.67E+06,1.68E+05
1.60E+06,1.06E+05
1.68E+06,9.38E+04
1.84E+06,9.54E+04
1.70E+06,8.33E+04
1.70E+06,1.03E+05
1.75E+06,8.32E+04
1.77E+06,1.11E+05
1.76E+06,1.13E+05
1.79E+06,1.02E+05
1.81E+06,8.94E+04
1.73E+06,1.48E+05
1.71E+06,1.17E+05
1.67E+06,1.18E+05
1.64E+06,1.05E+05
1.59E+06,1.11E+05
1.59E+06,1.13E+05
1.74E+06,1.31E+05
1.73E+06,1.25E+05
1.77E+06,1.53E+05
1.76E+06,1.79E+05
1.74E+06,1.78E+05
1.63E+06,1.82E+05
1.72E+06,1.82E+05
1.86E+06,1.45E+05
