1.21E+06,1.25E+05
1.87E+06,2.87E+05
2.04E+06,3.82E+05
2.11E+06,4.27E+05
2.73E+06,4.77E+05
2.97E+06,3.42E+05
3.25E+06,2.62E+05
3.75E+06,4.94E+05
4.00E+06,5.02E+05
4.69E+06,5.35E+05
4.98E+06,5.98E+05
5.37E+06,6.67E+05
5.56E+06,7.98E+05
5.74E+06,9.31E+05
5.60E+06,7.34E+05
5.85E+06,9.85E+05
5.93E+06,9.34E+05
6.25E+06,7.92E+05
6.24E+06,7.26E+05
6.40E+06,6.96E+05
6.81E+06,7.98E+05
7.14E+06,7.56E+05
7.80E+06,7.96E+05
7.95E+06,7.09E+05
7.89E+06,6.37E+05
8.69E+06,4.51E+05
8.75E+06,6.89E+05
8.81E+06,8.57E+05
9.00E+06,7.83E+05
8.85E+06,7.39E+05
9.80E+06,6.98E+05
9.74E+06,6.73E+05
1.02E+07,9.21E+05
1.05E+07,1.07E+06
1.04E+07,1.15E+06
1.08E+07,1.36E+06
1.09E+07,1.47E+06
1.12E+07,1.61E+06
1.15E+07,1.73E+06
1.22E+07,1.75E+06
1.23E+07,1.90E+06
1.23E+07,1.73E+06
1.24E+07,1.65E+06
1.26E+07,1.89E+06
1.27E+07,1.87E+06
1.29E+07,1.98E+06
1.33E+07,2.18E+06
1.33E+07,2.15E+06
1.39E+07,2.05E+06
1.44E+07,2.11E+06
1.46E+07,2.07E+06
1.48E+07,2.04E+06
1.48E+07,1.98E+06
1.51E+07,2.14E+06
1.56E+07,1.87E+06
1.60E+07,2.01E+06
1.64E+07,1.81E+06
1.67E+07,1.80E+06
1.70E+07,1.56E+06
1.70E+07,1.45E+06
1.72E+07,1.60E+06
1.73E+07,1.68E+06
1.72E+07,1.54E+06
1.81E+07,1.56E+06
1.88E+07,1.53E+06
1.90E+07,1.35E+06
1.96E+07,1.57E+06
1.98E+07,1.51E+06
2.01E+07,1.41E+06
2.06E+07,1.33E+06
2.13E+07,1.23E+06
2.14E+07,1.21E+06
2.18E+07,1.33E+06
2.20E+07,1.43E+06
2.22E+07,1.57E+06
2.19E+07,1.37E+06
2.21E+07,1.15E+06
2.24E+07,1.16E+06
2.26E+07,1.19E+06
2.30E+07,1.10E+06
2.29E+07,1.36E+06
2.31E+07,1.41E+06
2.37E+07,1.58E+06
2.37E+07,1.69E+06
2.43E+07,1.74E+06
2.48E+07,1.88E+06
2.51E+07,1.99E+06
2.50E+07,1.84E+06
2.53E+07,1.76E+06
2.48E+07,1.62E+06
2.53E+07,1.72E+06
2.59E+07,1.44E+06
2.68E+07,1.64E+06
2.68E+07,1.66E+06
2.74E+07,1.52E+06
2.72E+07,1.62E+06
2.68E+07,1.91E+06
2.74E+07,1.89E+06
2.81E+07,1.75E+06
