1.886772000000000116e+05,4.339162032000000472e+05,9.861878528000001097e+05,1.320945356960000005e+06,1.584379721760000102e+06,1.880005637120000320e+06,2.073827590239999816e+06,2.170188718239999842e+06,2.573188937439999543e+06,2.799978323199999519e+06,3.016012091679999605e+06,3.392006974879999645e+06,3.635130242240000516e+06,3.756095254240000155e+06,3.572334780319999903e+06,3.535080429600000381e+06,3.819040641440000385e+06,3.612898641439999454e+06,3.993803591840000357e+06,4.144281217440000270e+06,4.198844026399999857e+06,3.902806116640000138e+06,4.455329755039999261e+06,4.820344135840000585e+06,4.779702318239999935e+06,4.668842311519999988e+06,4.771647115520000458e+06,4.719188562719999813e+06,4.706019173919999972e+06,4.943572720160000026e+06,4.784788286560000852e+06,4.792726740639999509e+06,4.900235089440001175e+06,5.124097034239999950e+06,5.811811015039999969e+06,6.084842717439999804e+06,6.487063390720000491e+06,6.348010009600000456e+06,6.478649446080000140e+06,6.556921954880001023e+06,6.613113986080000177e+06,7.412273792479999363e+06,7.233789437280001119e+06,7.225575509280000813e+06,7.312033200480001047e+06,7.378198888960001059e+06,7.678523900159999728e+06,7.641155050239999779e+06,7.737857483840000816e+06,7.926262843840000220e+06,7.672690141119999811e+06,7.775328862560001202e+06,8.616547242560002953e+06,8.517990671040000394e+06,8.399691243839999661e+06,8.577486422720000148e+06,8.217051076319999993e+06,8.338228480800002813e+06,8.362667690399999730e+06,8.401317592800000682e+06,8.689240659840000793e+06,8.676390538880001754e+06,8.888770772479999810e+06,8.743743460319999605e+06,8.702582720160000026e+06,8.692641206400001422e+06,8.593736228800002486e+06,8.431519219199998304e+06,9.214239068639999256e+06,9.323960175840001553e+06,9.226202759040001780e+06,9.119782012639999390e+06,8.901557835039999336e+06,9.147574884639998898e+06,9.463470958879999816e+06,9.638788192480001599e+06,9.639082938080001622e+06,9.783615650080000982e+06,9.938538134879998863e+06,1.008013335888000205e+07,1.002045108927999809e+07,1.002850126367999986e+07,1.013527110912000015e+07,9.899183807360000908e+06,9.827133453759999946e+06,1.008646255776000023e+07,9.798266692959999666e+06,9.633475972959998995e+06,1.005920294015999883e+07,9.993592711359998211e+06,1.013322710256000049e+07,1.004176104415999912e+07,9.811564127359997481e+06,1.022841349008000083e+07,1.024519385312000103e+07,1.041938651903999969e+07,1.054177869264000095e+07,1.113272714064000174e+07,1.095329894144000113e+07,1.074668397344000079e+07,1.105398940544000082e+07,1.113184378784000129e+07,1.138679502192000300e+07,1.159709402896000072e+07,1.199763074576000124e+07,1.203068571136000194e+07,1.175337959296000190e+07,1.262564434816000238e+07,1.287431007616000250e+07,1.247789059056000039e+07,1.231438198335999995e+07,1.255867321135999821e+07,1.286185863952000067e+07,1.269634254911999963e+07,1.235797626192000136e+07,1.250749702351999842e+07,1.257527350031999871e+07,1.264546280031999946e+07,1.302367717631999962e+07,1.290609945247999951e+07,1.272216215727999993e+07,1.253561422447999939e+07,1.268317513807999901e+07,1.262931071247999929e+07,1.289869895727999881e+07,1.287099786384000070e+07,1.315404305744000152e+07,1.319023228624000214e+07,1.325538009855999984e+07,1.334525275960000232e+07,1.330876397000000253e+07,1.358268721879999898e+07,1.407366287959999964e+07,1.366156011904000118e+07,1.331150168880000152e+07,1.337951550640000030e+07,1.315929851960000023e+07,1.321267200600000098e+07,1.293590575583999977e+07,1.294252481344000250e+07,1.350486227560000122e+07,1.387816701480000094e+07,1.381824960999999940e+07,1.354294790383999981e+07,1.389093652144000307e+07,1.405352088976000249e+07,1.399073322991999984e+07,1.376654487872000039e+07,1.324076584992000088e+07,1.372567461728000082e+07,1.363982472208000161e+07,1.346378432528000139e+07,1.311390470768000185e+07,1.355560665328000113e+07,1.381817200320000388e+07,1.420744903680000268e+07,1.416338567200000025e+07,1.440384612640000321e+07,1.420587097120000049e+07,1.447822402448000386e+07,1.474631616208000481e+07,1.462842644768000208e+07,1.460649435792000033e+07,1.528649765432000160e+07,1.561951993616000377e+07,1.518165419256000221e+07,1.526518845416000113e+07,1.555388983856000379e+07,1.565964828496000171e+07,1.588549486336000636e+07,1.583862444576000236e+07,1.612773404656000435e+07,1.637819298192000017e+07,1.649301466512000188e+07,1.661120433424000069e+07,1.633221073664000258e+07,1.644563157936000265e+07,1.625852627600000240e+07,1.632019395920000412e+07,1.640812765200000443e+07,1.610717005040000007e+07,1.604023653040000238e+07,1.610747271520000137e+07,1.561383703519999981e+07,1.551942973248000070e+07,1.537222766224000417e+07,1.549587162704000250e+07,1.517740024176000059e+07,1.533565316896000132e+07,1.574686871328000352e+07,1.579634095456000045e+07,1.642872055296000279e+07,1.653545733615999855e+07,1.669174316848000325e+07,1.639941952575999871e+07,1.644234583615999855e+07,1.623602507087999955e+07,1.637805503839999996e+07,1.685569644960000366e+07,1.716639384096000344e+07,1.713210780575999990e+07,1.691811198576000333e+07,1.717465890480000153e+07,1.737161897440000251e+07,1.799261537439999729e+07,1.814753596319999918e+07,1.815465447839999944e+07,1.808664351119999960e+07,1.817919991120000184e+07,1.831197646448000148e+07,1.777358875823999941e+07,1.762423825583999977e+07,1.747064907183999941e+07,1.778045886176000163e+07,1.754174022352000326e+07,1.772749186992000416e+07,1.812726750032000244e+07,1.773802352256000042e+07,1.777338129791999608e+07,1.763857995232000202e+07,1.800876526111999899e+07,1.792736028111999854e+07,1.809479897232000157e+07,1.828023725872000307e+07,1.855663360912000388e+07,1.884831156736000255e+07,1.904032575423999876e+07,1.919331920512000471e+07,2.008863860512000322e+07,2.021119507168000191e+07,2.010353363008000329e+07,2.005900719567999989e+07,2.027637567728000134e+07,2.032505937808000296e+07,2.039847480336000025e+07,2.037951219552000239e+07,1.993467872352000326e+07,2.002951718192000315e+07,2.003102674336000159e+07,2.031366394976000115e+07,2.023382822095999867e+07,2.015524762016000226e+07,2.057516014016000181e+07,2.094308570528000221e+07,2.110860517215999961e+07,2.132464103615999967e+07,2.150890053216000274e+07,2.164332274735999852e+07,2.207427443792000413e+07,2.256651545296000317e+07,2.235302808256000280e+07,2.244899969536000118e+07,2.244846059136000276e+07,2.211835701536000147e+07,2.239741771136000007e+07,2.244189373375999928e+07,2.273341735456000268e+07,2.331262194576000050e+07,2.353811236816000193e+07,2.311302990832000226e+07,2.326404606512000039e+07,2.280255124192000180e+07,2.263130700512000173e+07,2.228908064751999825e+07,2.199031974272000045e+07,2.239673433792000264e+07,2.263212420992000401e+07,2.252887065152000263e+07,2.250350313792000338e+07,2.228116911232000217e+07,2.218945605936000124e+07,2.206335192736000195e+07,2.178788290656000376e+07,2.188724958160000294e+07,2.196842104816000536e+07,2.217290730256000161e+07,2.235731920336000249e+07,2.222887821951999888e+07,2.239177569552000612e+07,2.229253403664000705e+07,2.227735229904000089e+07,2.194773639456000179e+07,2.197308573296000436e+07,2.190747140736000240e+07,2.144383946016000211e+07,2.180227984432000294e+07,2.165861932336000353e+07,2.198881123760000616e+07,2.197013929680000246e+07,2.225738112400000542e+07,2.206326664640000463e+07,2.250357429040000215e+07,2.206734094559999928e+07,2.175472951664000005e+07,2.141366768231999874e+07,2.130168348808000237e+07,2.161286770391999930e+07,2.172020299335999787e+07,2.168500124295999855e+07,2.171642454439999908e+07,2.093475924039999768e+07,2.019421119624000043e+07,1.963792163944000006e+07,1.882094829224000126e+07,1.805486396584000066e+07,1.751293460032000020e+07,1.711585744111999869e+07,1.636895931471999921e+07,1.574999058272000030e+07,1.535623164192000031e+07,1.496952850031999871e+07,1.453801564431999996e+07,1.414305979248000123e+07,1.393783840368000045e+07,1.356110267519999668e+07,1.337800792959999666e+07,1.293544022079999745e+07,1.257843671679999866e+07,1.216455487839999609e+07,1.190129908639999852e+07,1.159666543359999731e+07,1.122046858239999786e+07,1.078011696719999611e+07,1.051911461503999867e+07,1.034688777183999680e+07,1.009884681823999807e+07,9.937929669439997524e+06,9.648291424639996141e+06,9.373171618239996955e+06,9.185939679039996117e+06,8.781287341439997777e+06,8.552226411839997396e+06,8.225107120639997534e+06,8.090116176639998332e+06,7.892251967039996758e+06,7.596110288639998063e+06,7.330870087039996870e+06,7.146623031039997935e+06,7.011613669439996593e+06,6.927689805439996533e+06,6.792895229439998046e+06,6.672192669439997524e+06,6.482956944639997557e+06,6.349354698879996315e+06,6.108608569279997610e+06,5.882910577279997058e+06,5.774628676799995825e+06,5.478560022399997339e+06,5.269532782399998978e+06,5.141137862399997190e+06,5.064521143999997526e+06,4.875850369599997997e+06,4.762922849599998444e+06,4.541133089599998668e+06,4.393640129599997774e+06,4.223896481599998660e+06,4.101588891839998309e+06,3.895016091839997564e+06,3.851115211839998607e+06,3.782070651839998551e+06,3.693258624639998190e+06,3.576863522239997983e+06,3.521313042239998467e+06,3.466330322239997797e+06,3.422783122239998542e+06,3.354330678239998408e+06,3.253679444639998488e+06,3.106884476639998611e+06,3.036478156639998313e+06,2.919756636639998760e+06,2.894973036639998667e+06,2.821618236639998853e+06,2.770322476639998611e+06,2.641715708639998920e+06,2.525771158239998855e+06,2.396795158239998855e+06,2.347327958239998668e+06,2.294473668319998775e+06,2.112115663519998547e+06,2.074205805919998558e+06,2.005413313119998667e+06,1.827682001119999681e+06,1.799838801119999494e+06,1.711009189919999568e+06,1.582457089119999437e+06,1.481948209119999316e+06,1.441815877919999417e+06,1.348264597919999389e+06,1.298638197919999482e+06,1.287591540319999680e+06,1.147123876959999558e+06,9.765266033599994844e+05,9.237298033599995542e+05,8.666065905599994585e+05,8.273414463999994332e+05,7.929794015999995172e+05,6.805457215999994660e+05,5.674761615999999922e+05,4.992087216000001063e+05,4.011347216000001063e+05,3.465290704000000842e+05,3.166970704000000842e+05,2.520926063999992330e+05,2.000577663999992074e+05,1.433777663999992074e+05,1.433777663999992074e+05,8.542643999999921652e+04,5.165043999999921652e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
