1.21E+06,1.83E+05
1.56E+06,5.29E+04
1.53E+06,4.85E+05
1.52E+06,5.35E+05
1.81E+06,4.88E+05
2.02E+06,2.57E+05
2.36E+06,2.65E+05
2.89E+06,2.55E+05
2.96E+06,1.97E+05
3.61E+06,3.71E+05
3.66E+06,4.30E+05
4.51E+06,5.89E+05
4.68E+06,6.10E+05
4.82E+06,7.86E+05
4.73E+06,5.76E+05
5.06E+06,7.33E+05
5.18E+06,7.16E+05
5.47E+06,7.41E+05
5.72E+06,8.30E+05
6.02E+06,1.01E+06
6.29E+06,7.44E+05
6.33E+06,7.30E+05
6.94E+06,6.53E+05
7.34E+06,4.94E+05
7.26E+06,5.38E+05
8.19E+06,6.29E+05
8.23E+06,9.02E+05
8.39E+06,1.05E+06
8.84E+06,1.10E+06
8.71E+06,1.01E+06
9.31E+06,9.60E+05
9.05E+06,1.01E+06
9.41E+06,9.87E+05
9.93E+06,7.93E+05
9.82E+06,7.88E+05
9.77E+06,6.41E+05
9.89E+06,7.42E+05
9.96E+06,5.40E+05
9.93E+06,4.61E+05
1.05E+07,6.55E+05
1.07E+07,7.64E+05
1.08E+07,5.88E+05
1.09E+07,7.69E+05
1.15E+07,9.51E+05
1.16E+07,8.69E+05
1.15E+07,1.09E+06
1.16E+07,8.70E+05
1.18E+07,8.78E+05
1.21E+07,8.70E+05
1.25E+07,1.02E+06
1.28E+07,1.20E+06
1.35E+07,1.47E+06
1.33E+07,1.36E+06
1.34E+07,1.34E+06
1.39E+07,1.10E+06
1.43E+07,1.06E+06
1.46E+07,1.21E+06
1.51E+07,1.31E+06
1.54E+07,1.22E+06
1.53E+07,1.09E+06
1.54E+07,1.16E+06
1.53E+07,1.28E+06
1.53E+07,1.30E+06
1.61E+07,1.12E+06
1.67E+07,1.28E+06
1.68E+07,1.16E+06
1.76E+07,1.25E+06
1.77E+07,1.29E+06
1.79E+07,1.01E+06
1.82E+07,9.18E+05
1.92E+07,8.55E+05
1.94E+07,8.43E+05
2.00E+07,8.95E+05
2.01E+07,8.95E+05
1.98E+07,1.38E+06
1.98E+07,1.30E+06
1.99E+07,1.39E+06
2.02E+07,1.36E+06
2.07E+07,1.30E+06
2.08E+07,1.66E+06
2.12E+07,1.83E+06
2.16E+07,2.09E+06
2.23E+07,2.26E+06
2.25E+07,2.30E+06
2.28E+07,2.45E+06
2.32E+07,2.62E+06
2.34E+07,2.68E+06
2.31E+07,2.80E+06
2.30E+07,2.82E+06
2.26E+07,2.68E+06
2.31E+07,2.53E+06
