2.82E+05,3.11E+04
5.38E+05,3.19E+04
5.95E+05,3.74E+04
5.39E+05,5.39E+04
5.79E+05,5.77E+04
6.90E+05,3.31E+04
7.01E+05,4.48E+04
6.79E+05,9.43E+04
7.07E+05,8.74E+04
8.51E+05,7.61E+04
7.73E+05,7.38E+04
8.34E+05,1.22E+05
9.57E+05,8.73E+04
9.85E+05,1.26E+05
8.99E+05,1.18E+05
9.75E+05,1.32E+05
9.32E+05,1.35E+05
9.59E+05,1.02E+05
9.42E+05,8.16E+04
9.25E+05,7.15E+04
9.76E+05,2.78E+04
9.63E+05,3.54E+04
1.09E+06,8.06E+04
1.10E+06,4.49E+04
1.04E+06,4.85E+04
1.23E+06,2.15E+04
1.26E+06,2.83E+04
1.18E+06,6.64E+04
1.15E+06,7.91E+04
1.04E+06,1.02E+05
1.22E+06,1.08E+05
1.12E+06,1.07E+05
1.14E+06,7.27E+04
1.16E+06,7.93E+04
1.05E+06,8.46E+04
1.12E+06,8.64E+04
1.13E+06,6.70E+04
1.10E+06,9.73E+04
1.18E+06,1.13E+05
1.27E+06,8.51E+04
1.25E+06,1.09E+05
1.20E+06,1.07E+05
1.17E+06,1.06E+05
1.11E+06,1.33E+05
1.08E+06,1.53E+05
1.08E+06,1.59E+05
1.09E+06,1.63E+05
1.12E+06,1.75E+05
1.10E+06,1.94E+05
1.20E+06,1.74E+05
1.22E+06,1.66E+05
1.23E+06,1.81E+05
1.19E+06,1.07E+05
1.27E+06,1.45E+05
1.35E+06,9.92E+04
1.35E+06,6.87E+04
1.39E+06,9.56E+04
1.46E+06,1.48E+05
1.47E+06,1.42E+05
1.39E+06,1.89E+05
1.36E+06,1.42E+05
1.37E+06,1.22E+05
1.33E+06,7.59E+04
1.51E+06,3.08E+04
1.53E+06,5.73E+04
1.45E+06,1.03E+05
1.55E+06,1.21E+05
1.59E+06,1.06E+05
1.59E+06,1.12E+05
1.64E+06,5.63E+04
1.70E+06,1.02E+05
1.75E+06,8.97E+04
1.73E+06,1.10E+05
1.69E+06,1.19E+05
1.70E+06,1.38E+05
1.68E+06,1.51E+05
1.67E+06,1.11E+05
1.72E+06,9.18E+04
1.66E+06,1.57E+05
1.67E+06,9.93E+04
1.65E+06,1.76E+05
1.73E+06,1.45E+05
1.76E+06,9.69E+04
1.73E+06,8.10E+04
1.83E+06,7.38E+04
1.88E+06,9.62E+04
1.92E+06,9.90E+04
1.83E+06,4.57E+04
1.86E+06,5.09E+04
1.77E+06,1.82E+04
1.75E+06,2.41E+04
1.84E+06,5.35E+04
1.99E+06,7.90E+04
1.95E+06,6.24E+04
2.03E+06,4.97E+04
2.06E+06,4.13E+04
1.98E+06,1.26E+05
2.11E+06,1.02E+05
2.19E+06,1.26E+05
2.14E+06,9.05E+04
2.13E+06,5.24E+04
1.94E+06,4.89E+04
1.92E+06,7.86E+04
1.92E+06,1.33E+05
1.89E+06,1.38E+05
1.95E+06,1.15E+05
2.08E+06,1.47E+05
2.17E+06,1.94E+05
2.07E+06,1.57E+05
2.06E+06,1.25E+05
2.07E+06,1.26E+05
1.97E+06,1.13E+05
1.94E+06,1.80E+05
1.80E+06,2.04E+05
1.85E+06,1.96E+05
1.96E+06,1.83E+05
1.91E+06,2.10E+05
1.99E+06,2.00E+05
2.10E+06,1.82E+05
2.18E+06,1.66E+05
2.24E+06,1.77E+05
2.13E+06,1.48E+05
2.14E+06,1.25E+05
2.12E+06,1.16E+05
2.06E+06,1.31E+05
2.09E+06,1.56E+05
2.00E+06,1.50E+05
2.07E+06,1.46E+05
2.18E+06,1.63E+05
2.29E+06,1.72E+05
2.21E+06,1.96E+05
2.18E+06,1.87E+05
2.16E+06,1.87E+05
2.13E+06,1.94E+05
2.13E+06,1.83E+05
2.16E+06,1.82E+05
2.03E+06,1.67E+05
2.11E+06,2.21E+05
2.24E+06,2.66E+05
2.18E+06,2.55E+05
2.11E+06,2.58E+05
2.14E+06,3.07E+05
2.14E+06,3.16E+05
2.14E+06,3.55E+05
2.15E+06,3.54E+05
2.06E+06,3.84E+05
2.01E+06,3.53E+05
1.96E+06,3.41E+05
1.93E+06,2.56E+05
1.93E+06,2.59E+05
1.85E+06,2.52E+05
1.86E+06,2.64E+05
1.99E+06,2.01E+05
2.01E+06,2.29E+05
2.13E+06,2.45E+05
2.09E+06,2.34E+05
2.06E+06,2.52E+05
1.98E+06,2.47E+05
2.04E+06,2.52E+05
2.13E+06,2.68E+05
2.15E+06,2.15E+05
2.17E+06,2.41E+05
1.98E+06,2.26E+05
2.02E+06,2.36E+05
1.96E+06,2.00E+05
1.93E+06,2.42E+05
1.94E+06,2.18E+05
2.07E+06,2.81E+05
2.00E+06,2.73E+05
1.98E+06,2.61E+05
1.93E+06,2.52E+05
1.98E+06,2.97E+05
2.04E+06,2.98E+05
1.98E+06,2.60E+05
1.84E+06,2.56E+05
1.87E+06,2.51E+05
1.85E+06,2.59E+05
1.88E+06,2.10E+05
1.89E+06,2.29E+05
1.98E+06,2.26E+05
2.00E+06,2.22E+05
2.00E+06,2.00E+05
1.94E+06,2.12E+05
1.84E+06,2.50E+05
1.83E+06,2.69E+05
1.83E+06,2.06E+05
1.78E+06,2.22E+05
1.76E+06,2.64E+05
1.73E+06,2.57E+05
1.69E+06,2.26E+05
1.79E+06,2.17E+05
1.76E+06,1.87E+05
1.75E+06,1.53E+05
1.62E+06,1.40E+05
1.71E+06,1.21E+05
1.72E+06,1.46E+05
1.71E+06,1.44E+05
1.77E+06,1.62E+05
1.71E+06,1.70E+05
1.66E+06,1.52E+05
1.70E+06,1.46E+05
1.72E+06,1.53E+05
1.76E+06,1.62E+05
1.81E+06,1.37E+05
1.80E+06,1.62E+05
1.85E+06,1.62E+05
1.97E+06,2.08E+05
2.03E+06,2.00E+05
2.07E+06,1.94E+05
2.18E+06,2.24E+05
2.17E+06,2.21E+05
2.11E+06,2.07E+05
2.19E+06,2.94E+05
2.23E+06,2.63E+05
2.08E+06,2.00E+05
2.06E+06,1.85E+05
2.10E+06,2.30E+05
2.07E+06,1.94E+05
2.10E+06,1.96E+05
2.15E+06,1.61E+05
2.10E+06,1.58E+05
1.99E+06,1.64E+05
2.00E+06,1.76E+05
2.05E+06,2.03E+05
2.21E+06,1.73E+05
2.21E+06,2.06E+05
2.26E+06,1.99E+05
2.22E+06,1.95E+05
2.16E+06,1.89E+05
2.05E+06,2.08E+05
2.15E+06,2.10E+05
2.24E+06,1.92E+05
2.29E+06,1.82E+05
2.20E+06,2.20E+05
2.18E+06,1.91E+05
2.30E+06,2.29E+05
2.31E+06,2.27E+05
2.32E+06,2.05E+05
2.20E+06,2.16E+05
2.20E+06,2.29E+05
2.23E+06,1.96E+05
2.24E+06,2.10E+05
2.20E+06,2.15E+05
2.19E+06,1.32E+05
2.22E+06,1.59E+05
2.20E+06,1.61E+05
2.23E+06,1.37E+05
2.19E+06,1.74E+05
2.15E+06,1.45E+05
2.20E+06,1.47E+05
2.11E+06,9.59E+04
2.09E+06,1.12E+05
2.15E+06,1.17E+05
2.19E+06,2.05E+05
2.21E+06,2.01E+05
2.22E+06,1.52E+05
2.17E+06,1.48E+05
2.15E+06,1.72E+05
2.26E+06,1.44E+05
2.24E+06,1.88E+05
2.27E+06,1.31E+05
2.36E+06,1.91E+05
2.27E+06,1.95E+05
2.21E+06,1.58E+05
2.18E+06,1.66E+05
2.08E+06,1.51E+05
1.98E+06,1.80E+05
2.04E+06,1.52E+05
2.03E+06,1.67E+05
1.98E+06,1.45E+05
2.04E+06,1.61E+05
2.15E+06,2.02E+05
2.17E+06,1.41E+05
2.18E+06,1.61E+05
2.17E+06,1.98E+05
2.24E+06,2.09E+05
2.27E+06,2.25E+05
2.21E+06,1.61E+05
2.17E+06,1.06E+05
2.15E+06,1.43E+05
2.14E+06,1.35E+05
2.15E+06,1.04E+05
2.14E+06,1.15E+05
2.11E+06,1.13E+05
2.12E+06,1.20E+05
2.04E+06,1.71E+05
2.07E+06,1.40E+05
2.02E+06,1.48E+05
2.01E+06,1.38E+05
2.13E+06,1.39E+05
2.13E+06,1.28E+05
2.21E+06,1.16E+05
2.20E+06,1.03E+05
2.15E+06,1.27E+05
2.17E+06,1.44E+05
2.21E+06,1.96E+05
2.25E+06,1.89E+05
2.16E+06,1.84E+05
2.23E+06,1.66E+05
2.29E+06,1.44E+05
2.16E+06,1.46E+05
1.99E+06,1.27E+05
1.86E+06,1.55E+05
1.76E+06,1.53E+05
1.57E+06,1.89E+05
1.47E+06,1.99E+05
1.39E+06,1.97E+05
1.28E+06,1.77E+05
1.19E+06,1.39E+05
1.12E+06,1.18E+05
1.00E+06,1.34E+05
9.44E+05,1.17E+05
8.72E+05,1.32E+05
8.05E+05,1.00E+05
7.70E+05,1.15E+05
7.23E+05,1.33E+05
6.70E+05,1.39E+05
6.30E+05,1.30E+05
6.18E+05,1.35E+05
5.80E+05,1.22E+05
5.48E+05,1.30E+05
5.25E+05,1.23E+05
