2.75E+05,7.74E+04
4.76E+05,8.77E+04
5.58E+05,7.82E+04
4.73E+05,4.35E+04
5.60E+05,7.02E+04
5.66E+05,3.71E+04
6.27E+05,4.93E+04
6.89E+05,8.00E+04
7.21E+05,1.15E+05
8.50E+05,6.34E+04
8.13E+05,3.58E+04
8.81E+05,9.60E+04
1.01E+06,8.20E+04
1.04E+06,8.79E+04
9.13E+05,5.94E+04
9.77E+05,1.25E+05
9.19E+05,1.10E+05
9.16E+05,1.24E+05
8.45E+05,8.10E+04
8.63E+05,1.14E+05
9.03E+05,1.52E+05
8.85E+05,1.58E+05
9.84E+05,2.20E+05
1.06E+06,2.60E+05
1.04E+06,2.78E+05
1.20E+06,2.57E+05
1.18E+06,2.31E+05
1.18E+06,2.22E+05
1.15E+06,2.54E+05
1.10E+06,2.44E+05
1.23E+06,2.35E+05
1.18E+06,2.46E+05
1.19E+06,2.51E+05
1.25E+06,2.24E+05
1.20E+06,2.98E+05
1.14E+06,2.69E+05
1.08E+06,2.34E+05
1.01E+06,1.90E+05
9.77E+05,1.58E+05
1.09E+06,1.33E+05
1.08E+06,1.24E+05
1.10E+06,1.24E+05
1.08E+06,1.56E+05
1.13E+06,1.20E+05
1.13E+06,1.20E+05
1.11E+06,1.37E+05
1.14E+06,1.23E+05
1.13E+06,1.14E+05
1.09E+06,1.39E+05
1.18E+06,1.08E+05
1.22E+06,1.18E+05
1.25E+06,1.23E+05
1.20E+06,1.08E+05
1.22E+06,1.39E+05
1.27E+06,1.39E+05
1.32E+06,1.41E+05
1.38E+06,1.55E+05
1.41E+06,2.21E+05
1.44E+06,1.63E+05
1.40E+06,1.51E+05
1.38E+06,1.37E+05
1.32E+06,1.56E+05
1.28E+06,1.17E+05
1.41E+06,1.16E+05
1.51E+06,1.17E+05
1.41E+06,1.38E+05
1.53E+06,1.53E+05
1.58E+06,1.45E+05
1.54E+06,1.44E+05
1.55E+06,1.76E+05
1.69E+06,1.73E+05
1.70E+06,1.07E+05
1.78E+06,1.03E+05
1.73E+06,9.57E+04
1.62E+06,9.60E+04
1.63E+06,9.82E+04
1.59E+06,1.06E+05
1.65E+06,1.08E+05
1.65E+06,1.43E+05
1.63E+06,1.64E+05
1.58E+06,1.98E+05
