name,cpu_milli,memory_mib,num_gpu,gpu_milli,gpu_spec,qos,pod_phase,creation_time,deletion_time,scheduled_time
openb-pod-6518,11908,47104,1,650,2,1,Running,12540267,12541022,12540302.0
openb-pod-6533,18708,64512,1,1000,2,1,Running,12545893,12546012,12545927.0
openb-pod-6546,9810,41560,1,1000,0,1,Running,12548778,12558960,12548814.0
openb-pod-6548,18708,64512,1,1000,0,1,Running,12549861,12550041,12549894.0
openb-pod-6555,8000,30517,1,470,1,2,Running,12551655,12552290,12552213.0
openb-pod-6566,8000,30517,1,470,2,2,Running,12558737,12559049,12558939.0
openb-pod-6573,4000,15258,1,160,2,2,Running,12566233,12568259,12566233.0
openb-pod-6577,4000,30517,1,320,1,2,Running,12568143,12573509,12568143.0
openb-pod-6582,4000,22888,1,320,1,2,Running,12572372,12573706,12572372.0
openb-pod-6634,11300,49152,1,1000,2,1,Running,12606084,12606307,12606087.0
openb-pod-6642,11300,49152,1,1000,0,1,Running,12606899,12607395,12606970.0
openb-pod-6654,11300,49152,1,1000,1,1,Running,12608787,12611336,12608820.0
openb-pod-6665,4000,24576,1,1000,1,1,Succeeded,12611427,12615612,12611427.0
openb-pod-6694,16000,32768,1,1000,0,1,Succeeded,12615775,12615829,12615775.0
openb-pod-6726,11400,77824,1,1000,0,1,Running,12620209,12620329,12620278.0
openb-pod-6738,11300,49152,1,1000,0,1,Running,12622153,12622282,12622190.0
openb-pod-6739,11908,47104,1,470,2,1,Running,12622455,12622958,12622595.0
openb-pod-6740,11300,49152,1,1000,2,1,Running,12622647,12623416,12622648.0
openb-pod-6753,11300,49152,1,1000,2,1,Running,12625094,12629280,12625306.0
openb-pod-6785,11300,49152,1,1000,2,1,Running,12634282,12637627,12634284.0
openb-pod-6796,9810,41560,1,1000,1,1,Running,12639630,12640142,12639632.0
openb-pod-6805,11300,49152,1,1000,2,1,Running,12641162,12641801,12641163.0
openb-pod-6855,18708,64512,1,1000,2,1,Running,12664318,12665622,12664321.0
openb-pod-6869,11300,49152,1,1000,1,1,Running,12673575,12677206,12676644.0
openb-pod-6902,11300,49152,1,1000,2,1,Running,12684144,12690238,12684352.0
openb-pod-6915,11300,49152,1,1000,2,1,Running,12689300,12696666,12689301.0
openb-pod-6942,11300,49152,1,1000,0,1,Running,12695496,12695655,12695599.0
openb-pod-6956,11300,49152,1,1000,1,1,Running,12697628,12699098,12697668.0
openb-pod-6982,1000,6144,1,1000,0,1,Running,12701982,12704632,12702016.0
openb-pod-6986,18708,64512,1,1000,0,1,Running,12702385,12703359,12703157.0
openb-pod-7087,11908,47104,1,470,1,1,Running,12724753,12725840,12724754.0
openb-pod-7092,11908,47104,1,650,0,1,Running,12724869,12727327,12724871.0
openb-pod-7093,11908,47104,1,650,0,1,Running,12724908,12725845,12724945.0
openb-pod-7095,11908,47104,1,1000,1,2,Running,12724952,12727283,12725021.0
openb-pod-7107,18708,64512,1,1000,0,1,Running,12726410,12737737,12726412.0
openb-pod-7149,4000,22888,1,320,1,2,Running,12745598,12750103,12745598.0
openb-pod-7188,11908,47104,1,650,2,1,Running,12760407,12761830,12760409.0
openb-pod-7196,11908,47104,1,650,0,1,Running,12761231,12761365,12761233.0
openb-pod-7204,8000,30517,1,470,0,2,Running,12763538,12763802,12763639.0
openb-pod-7223,11908,47104,1,470,2,1,Running,12766375,12766549,12766406.0
openb-pod-7249,11300,49152,1,1000,2,1,Running,12769377,12769509,12769448.0
openb-pod-7301,18708,64512,1,1000,0,1,Running,12776671,12777441,12776673.0
openb-pod-7309,11908,47104,1,650,1,1,Running,12777510,12778517,12777512.0
openb-pod-7312,11908,47104,1,650,2,1,Running,12777769,12778104,12778016.0
openb-pod-7314,11908,47104,1,470,0,1,Running,12777824,12780682,12778316.0
openb-pod-7319,11908,47104,1,470,1,1,Running,12778412,12778937,12778445.0
openb-pod-7381,8000,30517,1,470,1,2,Running,12786844,12787086,12786844.0
openb-pod-7411,9810,41560,1,1000,1,1,Running,12789684,12789865,12789824.0
openb-pod-7435,11908,47104,1,650,1,1,Running,12792900,12793137,12793006.0
openb-pod-7497,11300,49152,1,1000,2,1,Running,12801732,12801994,12801767.0
openb-pod-7521,12000,16384,1,1000,0,1,Running,12804873,12805652,12804873.0
openb-pod-7550,11908,47104,1,650,2,1,Running,12809566,12809980,12809569.0
openb-pod-7557,11300,49152,1,1000,1,1,Running,12810995,12811213,12811169.0
openb-pod-7566,11300,49152,1,1000,0,1,Running,12812264,12812715,12812268.0
openb-pod-7584,11300,49152,1,1000,2,1,Running,12813570,12813833,12813781.0
openb-pod-7586,11300,49152,1,1000,0,1,Running,12813945,12814299,12813947.0
openb-pod-7610,11300,49152,1,1000,2,1,Running,12816768,12816994,12816837.0
openb-pod-7617,11300,49152,1,1000,0,1,Running,12817576,12817828,12817577.0
openb-pod-7618,11300,49152,1,1000,1,1,Running,12817577,12817857,12817580.0
openb-pod-7633,11300,49152,1,1000,0,1,Running,12819644,12819970,12819783.0
openb-pod-7669,11300,49152,1,1000,0,1,Running,12823896,12824168,12823934.0
openb-pod-7680,11300,49152,1,1000,2,1,Running,12824576,12824773,12824646.0
openb-pod-7685,11300,49152,1,1000,2,1,Running,12825469,12826053,12825471.0
openb-pod-7686,11300,49152,1,1000,0,1,Running,12825502,12826053,12825712.0
openb-pod-7690,11300,49152,1,1000,2,1,Running,12825534,12825734,12825674.0
openb-pod-7691,11300,49152,1,1000,0,1,Running,12825565,12825764,12825635.0
openb-pod-7696,11300,49152,1,1000,1,1,Running,12826024,12826524,12826130.0
openb-pod-7705,11300,49152,1,1000,0,1,Running,12826770,12827022,12826771.0
openb-pod-7730,11300,49152,1,1000,2,1,Running,12830304,12830997,12830306.0
openb-pod-7732,11300,49152,1,1000,2,1,Running,12830305,12830636,12830481.0
openb-pod-7740,11300,49152,1,1000,2,1,Running,12831439,12831642,12831576.0
openb-pod-7765,11300,49152,1,1000,2,1,Running,12834081,12834366,12834294.0
openb-pod-7767,11300,49152,1,1000,2,1,Running,12834457,12834766,12834460.0
openb-pod-7768,11300,49152,1,1000,2,1,Running,12834544,12835297,12834545.0
openb-pod-7781,11300,49152,1,1000,2,1,Running,12836092,12836382,12836303.0
openb-pod-7850,11300,49152,1,1000,2,1,Running,12844265,12844487,12844266.0
openb-pod-7859,11300,49152,1,1000,2,1,Running,12844787,12844973,12844825.0
openb-pod-7864,11300,49152,1,1000,1,1,Running,12845165,12845592,12845166.0
openb-pod-7875,11300,49152,1,1000,2,1,Running,12845884,12846048,12845921.0
openb-pod-7884,11300,49152,1,1000,0,1,Running,12846354,12846653,12846457.0
openb-pod-7891,11300,49152,1,1000,1,1,Running,12847035,12847229,12847036.0
openb-pod-7919,11300,49152,1,1000,2,1,Running,12848594,12848955,12848596.0
openb-pod-7996,11908,47104,1,1000,2,2,Running,12856703,12859674,12856805.0
openb-pod-8021,6000,6144,1,460,1,1,Running,12859353,12859923,12859353.0
openb-pod-8050,11908,47104,1,470,1,1,Running,12872489,12873035,12872490.0
openb-pod-8051,11908,47104,1,470,1,1,Running,12872492,12883113,12872495.0
openb-pod-0007,12000,16384,1,1000,2,1,Running,3019932,12902960,3019932.0
openb-pod-0013,8000,16384,1,1000,2,1,Running,6976821,10650110,6976823.0
openb-pod-0015,16000,49152,1,1000,2,1,Running,8396307,12902960,8396310.0
openb-pod-0018,6000,6144,1,460,1,1,Running,9476974,12902960,9476974.0
openb-pod-0019,8000,30517,1,470,1,1,Running,9664050,12902960,9664050.0
openb-pod-0020,8000,30517,1,470,1,1,Running,9664123,12902960,9664124.0
openb-pod-0021,8000,30517,1,440,2,1,Running,9671707,12902960,9671708.0
openb-pod-0025,4000,15258,1,110,0,1,Running,9823530,10197645,9823530.0
openb-pod-0029,4000,15258,1,220,2,2,Running,9955274,10027972,9955274.0
openb-pod-0032,6000,12288,1,460,0,1,Running,9963454,9978153,9963454.0
openb-pod-0040,8000,30517,1,230,1,2,Running,9974338,9981274,9974338.0
openb-pod-0043,6000,18432,1,460,1,1,Running,9980855,10002453,9980855.0
openb-pod-0053,12000,16384,1,1000,1,1,Running,9993753,10061253,9993753.0
openb-pod-0056,12000,49152,1,1000,0,1,Succeeded,9999740,9999855,9999740.0
openb-pod-0058,8000,16384,1,1000,1,1,Running,10000483,10002335,10000483.0
openb-pod-0078,16000,32768,1,1000,2,1,Running,10013797,10015126,10014212.0
openb-pod-0110,4000,15258,1,110,2,2,Running,10027236,10030850,10027236.0
openb-pod-0125,6000,6144,1,460,1,1,Running,10033713,10034312,10033713.0
openb-pod-0129,12000,24576,1,1000,2,1,Running,10035396,10036353,10035396.0
openb-pod-0132,4000,15258,1,220,2,2,Running,10036552,10037685,10036556.0
openb-pod-0139,8000,30517,1,470,0,2,Running,10039428,10039699,10039564.0
openb-pod-0145,8000,30517,1,220,1,2,Running,10040740,10059930,10040741.0
openb-pod-0159,4000,31250,1,1000,2,1,Running,10050573,10051530,10050573.0
openb-pod-0168,16000,32768,1,1000,0,1,Running,10054239,10055257,10054241.0
openb-pod-0180,8000,65536,1,1000,2,1,Running,10060718,10064437,10060721.0
openb-pod-0202,4000,31250,1,1000,1,1,Running,10084139,10085042,10084140.0
openb-pod-0218,18708,64512,1,1000,2,1,Running,10090801,10091982,10090942.0
openb-pod-0244,12000,24576,1,1000,2,3,Succeeded,10103554,10103831,10103555.0
openb-pod-0262,8000,16384,1,1000,1,1,Running,10108119,10113400,10108121.0
openb-pod-0267,9810,41560,1,1000,0,1,Running,10110007,10110189,10110009.0
openb-pod-0284,11908,47104,1,470,1,1,Running,10118303,10118493,10118306.0
openb-pod-0299,11908,47104,1,1000,0,2,Running,10123064,10123745,10123133.0
openb-pod-0300,1000,2048,1,320,1,2,Running,10123510,10198583,10123510.0
openb-pod-0315,16000,32768,1,1000,1,1,Running,10133439,10134103,10133441.0
openb-pod-0316,8000,16384,1,1000,2,1,Running,10133558,10138419,10133560.0
openb-pod-0322,12000,16384,1,1000,1,1,Running,10135536,10150654,10135536.0
openb-pod-0326,4000,30517,1,230,0,2,Running,10137416,10150090,10137416.0
openb-pod-0332,8000,16384,1,1000,0,1,Running,10142678,10143099,10142680.0
openb-pod-0342,8000,16384,1,1000,0,1,Running,10152278,10155877,10152280.0
openb-pod-0358,4000,15258,1,320,1,2,Running,10168027,10171799,10168027.0
openb-pod-0361,6000,6144,1,460,2,1,Running,10168713,10169493,10168713.0
openb-pod-0388,6000,8192,1,460,1,1,Running,10181257,10207954,10181257.0
openb-pod-0398,8000,16384,1,1000,2,1,Running,10187075,10191095,10187142.0
openb-pod-0400,18708,64512,1,1000,0,1,Running,10188246,10189678,10188314.0
openb-pod-0414,11908,47104,1,470,0,1,Running,10192901,10204847,10192940.0
openb-pod-0415,8000,30517,1,470,1,2,Running,10192962,10193435,10193065.0
openb-pod-0416,4000,30517,1,230,1,2,Running,10193027,10195582,10193028.0
openb-pod-0421,12000,32768,1,1000,0,1,Running,10195056,10196256,10195056.0
openb-pod-0431,12000,24576,1,1000,1,1,Running,10196555,10198054,10196555.0
openb-pod-0458,8000,30517,1,320,0,2,Running,10201724,10202174,10201726.0
openb-pod-0461,18708,64512,1,1000,1,1,Running,10203067,10203180,10203103.0
openb-pod-0463,8000,30517,1,320,2,2,Running,10203567,10210081,10203638.0
openb-pod-0468,4000,30517,1,230,0,2,Running,10204481,10245761,10205248.0
openb-pod-0474,11908,47104,1,470,1,1,Running,10206725,10207261,10206728.0
openb-pod-0481,11908,47104,1,470,0,1,Running,10208723,10208827,10208795.0
openb-pod-0488,8000,32768,1,1000,2,1,Running,10209881,10212825,10209884.0
openb-pod-0496,9810,41560,1,1000,0,1,Running,10211861,10212601,10212036.0
openb-pod-0526,9810,41560,1,1000,1,1,Running,10217931,10219450,10217967.0
openb-pod-0555,6000,6144,1,460,0,1,Running,10244313,10245932,10244313.0
openb-pod-0563,7000,30000,1,1000,2,3,Running,10250498,10484810,10250498.0
openb-pod-0569,8000,16384,1,1000,2,1,Running,10255420,10260224,10255423.0
openb-pod-0571,12000,16384,1,1000,1,1,Running,10256133,10257932,10256135.0
openb-pod-0588,6000,6144,1,460,2,1,Running,10260513,10261173,10260514.0
openb-pod-0593,9810,41560,1,1000,0,1,Running,10261103,10261888,10261314.0
openb-pod-0615,11400,48128,1,1000,2,1,Running,10265011,10274316,10265045.0
openb-pod-0620,4000,30517,1,230,2,2,Running,10266148,10266248,10266150.0
openb-pod-0632,1000,6144,1,1000,2,1,Running,10268198,10291368,10268201.0
openb-pod-0639,4000,30517,1,230,0,2,Running,10273175,10273465,10273345.0
openb-pod-0641,16000,65536,1,1000,2,1,Running,10274502,10275768,10274538.0
openb-pod-0655,8000,16384,1,1000,2,1,Running,10278278,10278548,10278347.0
openb-pod-0659,4000,24576,1,1000,0,1,Succeeded,10279624,10284527,10279624.0
openb-pod-0664,18708,64512,1,1000,0,1,Running,10280815,10281782,10280920.0
openb-pod-0671,6000,18432,1,460,0,1,Running,10281935,10282954,10281936.0
openb-pod-0679,4000,22888,1,220,0,2,Running,10282412,10286692,10282414.0
openb-pod-0682,11400,48128,1,1000,0,1,Running,10283250,10283737,10283391.0
openb-pod-0696,11400,48128,1,1000,0,1,Running,10284612,10288322,10284752.0
openb-pod-0700,16000,32768,1,1000,2,1,Running,10285062,10287759,10285406.0
openb-pod-0745,11400,48128,1,1000,1,1,Running,10296182,10298220,10296215.0
openb-pod-0777,11400,48128,1,1000,2,1,Running,10303910,10304415,10303912.0
openb-pod-0783,8000,30517,1,470,0,2,Running,10306030,10307547,10306030.0
openb-pod-0796,12000,16384,1,1000,0,1,Running,10308033,10328254,10308033.0
openb-pod-0797,8000,30517,1,220,1,2,Running,10311803,10312166,10311803.0
openb-pod-0839,4000,15258,1,320,2,2,Running,10343681,10346005,10343682.0
openb-pod-0845,11400,48128,1,1000,2,1,Running,10344404,10346064,10344438.0
openb-pod-0849,4000,15258,1,320,1,2,Running,10344620,10345821,10344620.0
openb-pod-0858,4000,30517,1,320,0,2,Running,10347817,10349913,10347817.0
openb-pod-0862,18708,64512,1,1000,0,1,Running,10348057,10348249,10348059.0
openb-pod-0866,12000,24576,1,1000,2,1,Running,10348477,10353094,10348477.0
openb-pod-0895,15700,58368,1,1000,2,1,Running,10354755,10354991,10354757.0
openb-pod-0897,6000,12288,1,460,1,1,Running,10354953,10355493,10354953.0
openb-pod-0909,15700,58368,1,1000,2,1,Running,10360992,10364087,10361028.0
openb-pod-0911,11400,48128,1,1000,2,1,Running,10361057,10364297,10361093.0
openb-pod-0982,11908,47104,1,1000,2,2,Running,10374738,10376459,10374774.0
openb-pod-0996,11400,48128,1,1000,2,1,Running,10380823,10392815,10380859.0
openb-pod-1003,3152,5600,1,810,1,2,Running,10383479,10433568,10383479.0
openb-pod-1008,8000,16384,1,1000,2,1,Running,10384668,10386177,10384670.0
openb-pod-1019,8000,32768,1,1000,2,1,Running,10390956,10391495,10390958.0
openb-pod-1029,9810,41560,1,1000,2,1,Running,10392972,10393093,10393043.0
openb-pod-1035,11400,48128,1,1000,2,1,Running,10394338,10395860,10394374.0
openb-pod-1036,24200,93184,1,1000,1,1,Running,10395111,10403282,10395111.0
openb-pod-1048,9810,41560,1,1000,1,1,Running,10398509,10404560,10398511.0
openb-pod-1066,9810,41560,1,1000,0,1,Running,10405820,10409572,10405823.0
openb-pod-1079,16000,32768,1,1000,0,1,Running,10412019,10413788,10412022.0
openb-pod-1084,8000,16384,1,1000,0,1,Running,10418677,10420371,10418679.0
openb-pod-1090,6000,6144,1,460,2,1,Running,10422335,10422933,10422336.0
openb-pod-1092,6000,12288,1,460,2,1,Running,10423053,10424074,10423053.0
openb-pod-1116,11908,47104,1,470,0,1,Running,10432946,10434215,10432979.0
openb-pod-1132,11400,48128,1,1000,2,1,Running,10435374,10436893,10435410.0
openb-pod-1139,11908,47104,1,1000,1,2,Running,10436424,10436528,10436493.0
openb-pod-1148,12000,15360,1,1000,2,1,Running,10438117,10450476,10438118.0
openb-pod-1182,15700,58368,1,1000,2,1,Running,10448041,10450497,10448073.0
openb-pod-1186,8000,30517,1,470,2,2,Running,10448437,10448715,10448643.0
openb-pod-1190,8000,32768,1,1000,0,1,Running,10450358,10451615,10450360.0
openb-pod-1210,11908,47104,1,650,1,1,Running,10455086,10455696,10455121.0
openb-pod-1264,3152,5600,1,590,2,2,Running,10481045,10486802,10481045.0
openb-pod-1266,15700,58368,1,1000,1,1,Running,10481454,10483498,10481456.0
openb-pod-1290,15700,58368,1,1000,1,1,Running,10493831,10496407,10493834.0
openb-pod-1299,15700,58368,1,1000,2,1,Running,10496918,10499246,10496952.0
openb-pod-1304,18708,64512,1,1000,0,1,Running,10498879,10498950,10498912.0
openb-pod-1310,15700,58368,1,1000,2,1,Running,10502722,10505004,10502724.0
openb-pod-1324,15700,58368,1,1000,2,1,Running,10512454,10514612,10512491.0
openb-pod-1339,12000,16384,1,1000,2,1,Running,10517376,10521036,10517376.0
openb-pod-1342,11908,47104,1,650,2,1,Running,10520784,10521621,10520786.0
openb-pod-1343,16000,65536,1,1000,2,1,Running,10520922,10522365,10520924.0
openb-pod-1357,16000,32768,1,1000,2,1,Succeeded,10527776,10531419,10527776.0
openb-pod-1371,15700,58368,1,1000,0,1,Running,10532219,10534724,10532221.0
openb-pod-1396,8000,24576,1,1000,0,1,Running,10543893,10583333,10543895.0
openb-pod-1406,8000,16384,1,1000,2,1,Running,10552241,10552959,10552244.0
openb-pod-1429,15700,58368,1,1000,1,1,Running,10563307,10565283,10563309.0
openb-pod-1440,12000,16384,1,1000,2,1,Running,10567597,10583856,10567599.0
openb-pod-1460,4000,31250,1,1000,2,1,Running,10597038,10597978,10597039.0
openb-pod-1476,9810,41560,1,1000,0,1,Running,10605236,10605403,10605269.0
openb-pod-1478,11400,48128,1,1000,1,1,Running,10606214,10607092,10606249.0
openb-pod-1489,11908,47104,1,1000,2,2,Running,10607608,10607712,10607610.0
openb-pod-1515,18708,64512,1,1000,1,1,Running,10610689,10612731,10610725.0
openb-pod-1516,18708,64512,1,1000,0,1,Running,10610690,10612434,10610830.0
openb-pod-1556,12000,24576,1,1000,0,1,Running,10620997,12902960,10620997.0
openb-pod-1565,16000,32768,1,1000,2,1,Running,10621540,10623761,10621542.0
openb-pod-1573,4000,22888,1,320,2,2,Running,10622843,10622894,10622843.0
openb-pod-1582,15700,58368,1,1000,1,1,Running,10624068,10627533,10624070.0
openb-pod-1600,11400,48128,1,1000,0,1,Running,10626422,10628284,10626456.0
openb-pod-1602,8000,30517,1,320,0,2,Running,10626535,10626743,10626641.0
openb-pod-1640,18708,64512,1,1000,1,1,Running,10633547,10635710,10633549.0
openb-pod-1643,11400,48128,1,1000,2,1,Running,10634435,10647655,10634438.0
openb-pod-1645,4000,15258,1,220,1,2,Running,10634588,10640074,10634618.0
openb-pod-1653,8000,30517,1,320,0,2,Running,10636821,10641069,10636821.0
openb-pod-1656,11400,48128,1,1000,1,1,Running,10637407,10637705,10637440.0
openb-pod-1661,11908,47104,1,470,1,1,Running,10638109,10638163,10638112.0
openb-pod-1681,11908,47104,1,470,1,1,Running,10641174,10641341,10641246.0
openb-pod-1704,4000,30517,1,230,2,2,Running,10643478,10643666,10643616.0
openb-pod-1730,8000,30517,1,320,2,2,Running,10646759,10672875,10646760.0
openb-pod-1745,4000,30517,1,230,0,2,Running,10649133,10651992,10651859.0
openb-pod-1754,4000,30517,1,230,2,2,Running,10652054,10652296,10652264.0
openb-pod-1765,12000,16384,1,1000,0,1,Running,10656453,10656993,10656454.0
openb-pod-1770,8000,30517,1,320,1,2,Running,10657877,10685288,10657879.0
openb-pod-1771,8000,30517,1,320,0,2,Running,10657877,10660609,10657879.0
openb-pod-1794,16000,32768,1,1000,0,1,Succeeded,10671173,10674786,10671173.0
openb-pod-1901,11400,48128,1,1000,1,1,Running,10704404,10704521,10704406.0
openb-pod-1916,12000,24576,1,1000,1,3,Succeeded,10708418,10712074,10708418.0
openb-pod-1923,8000,16384,1,1000,0,1,Running,10710154,10713755,10710154.0
openb-pod-1931,8000,30517,1,470,2,2,Running,10711265,10711700,10711333.0
openb-pod-1935,8000,16384,1,1000,2,1,Running,10711540,10712566,10711543.0
openb-pod-1939,18708,64512,1,1000,2,1,Running,10712000,10712080,10712002.0
openb-pod-1977,16000,65536,1,1000,2,1,Running,10719282,10735368,10719319.0
openb-pod-1982,4000,24576,1,1000,2,1,Succeeded,10721537,10725739,10721537.0
openb-pod-2005,11908,47104,1,650,1,1,Running,10727401,10731970,10727404.0
openb-pod-2019,11400,48128,1,1000,2,1,Running,10731648,10733682,10731684.0
openb-pod-2020,11400,48128,1,1000,2,1,Running,10731652,10743967,10731654.0
openb-pod-2024,8000,30517,1,470,1,2,Running,10732440,10732728,10732614.0
openb-pod-2035,4000,15258,1,230,1,2,Running,10735391,10735511,10735391.0
openb-pod-2044,8000,16384,1,1000,0,1,Running,10737990,10739555,10737992.0
openb-pod-2050,8000,16384,1,1000,2,1,Running,10741957,10747191,10742521.0
openb-pod-2061,11400,48128,1,1000,1,1,Running,10748513,10751072,10748515.0
openb-pod-2062,11400,48128,1,1000,0,1,Running,10751096,10775993,10751130.0
openb-pod-2070,12000,24576,1,1000,2,1,Running,10754077,10761994,10754077.0
openb-pod-2072,11400,48128,1,1000,0,1,Running,10755248,10775856,10755250.0
openb-pod-2108,4000,30517,1,230,1,2,Running,10775528,10775728,10775669.0
openb-pod-2133,11400,48128,1,1000,0,1,Running,10780570,10780674,10780604.0
openb-pod-2144,8000,30517,1,220,1,2,Running,10782720,10784746,10782720.0
openb-pod-2154,11400,48128,1,1000,2,1,Running,10786726,10789945,10786763.0
openb-pod-2156,4000,22888,1,320,0,2,Running,10786929,10787005,10786929.0
openb-pod-2173,8000,16384,1,1000,2,1,Running,10790562,10791995,10790564.0
openb-pod-2179,16000,32768,1,1000,2,1,Succeeded,10792988,10796642,10793023.0
openb-pod-2216,11400,48128,1,1000,2,1,Running,10801862,10802238,10801867.0
openb-pod-2259,4000,15258,1,220,0,2,Running,10812635,10812938,10812635.0
openb-pod-2279,11400,48128,1,1000,0,1,Running,10821001,10845850,10821004.0
openb-pod-2291,18708,64512,1,1000,2,1,Running,10829496,10829984,10829499.0
openb-pod-2294,11400,48128,1,1000,2,1,Running,10836082,10844187,10836085.0
openb-pod-2296,4000,15258,1,50,0,2,Running,10838210,10842274,10838210.0
openb-pod-2297,4000,15258,1,110,0,2,Running,10838504,10842274,10838504.0
openb-pod-2303,4000,15258,1,470,1,2,Running,10841132,10842093,10841132.0
openb-pod-2308,11400,48128,1,1000,0,1,Running,10845326,10857450,10845361.0
openb-pod-2331,11400,48128,1,1000,2,1,Running,10861572,10861657,10861607.0
openb-pod-2333,11400,48128,1,1000,1,1,Running,10862700,10862797,10862704.0
openb-pod-2334,12000,24576,1,1000,2,1,Running,10863158,12902960,10863158.0
openb-pod-2342,11400,48128,1,1000,2,1,Running,10865488,10869820,10865490.0
openb-pod-2344,4000,15258,1,320,0,2,Running,10865701,10865890,10865769.0
openb-pod-2346,8000,30517,1,470,2,2,Running,10866234,10867871,10866235.0
openb-pod-2348,11400,48128,1,1000,0,1,Running,10866881,10870154,10866884.0
openb-pod-2353,11908,47104,1,470,1,1,Running,10867736,10867889,10867841.0
openb-pod-2354,11908,47104,1,470,1,1,Running,10868104,10869702,10868141.0
openb-pod-2357,11908,47104,1,470,1,1,Running,10868293,10869611,10868366.0
openb-pod-2361,11400,48128,1,1000,2,1,Running,10869509,10883603,10869512.0
openb-pod-2373,11400,48128,1,1000,2,1,Running,10876605,10877215,10876607.0
openb-pod-2374,18708,64512,1,1000,2,1,Running,10876727,10878422,10876729.0
openb-pod-2378,16000,65536,1,1000,2,1,Running,10878218,10879957,10878221.0
openb-pod-2381,11908,47104,1,470,2,1,Running,10878412,10878897,10878414.0
openb-pod-2391,4000,24576,1,1000,1,1,Succeeded,10881955,10886083,10881955.0
openb-pod-2410,11400,48128,1,1000,1,1,Running,10888922,10889138,10888959.0
openb-pod-2412,15700,58368,1,1000,2,1,Running,10889393,10889586,10889395.0
openb-pod-2415,11300,37888,1,1000,1,1,Running,10890108,10890357,10890108.0
openb-pod-2452,15700,58368,1,1000,0,1,Running,10910025,10912143,10910027.0
openb-pod-2457,11400,48128,1,1000,0,1,Running,10912401,10912623,10912403.0
openb-pod-2458,12000,16384,1,1000,0,1,Running,10913075,10913734,10913075.0
openb-pod-2463,11400,48128,1,1000,2,1,Running,10914142,10919707,10914144.0
openb-pod-2464,4000,15258,1,160,2,2,Running,10914308,10950618,10914343.0
openb-pod-2467,11400,48128,1,1000,2,1,Running,10914450,10915681,10914452.0
openb-pod-2472,11400,48128,1,1000,2,1,Running,10914611,10915852,10914613.0
openb-pod-2487,4000,15258,1,160,1,2,Running,10924437,10924629,10924437.0
openb-pod-2489,15700,58368,1,1000,0,1,Running,10924562,10926753,10924598.0
openb-pod-2494,15700,58368,1,1000,2,1,Running,10928848,10931242,10928883.0
openb-pod-2497,8000,16384,1,1000,1,1,Running,10931322,10932766,10931325.0
openb-pod-2506,11900,77824,1,1000,0,1,Running,10939089,10941952,10939126.0
openb-pod-2516,6000,6144,1,460,0,1,Running,10943973,10945683,10943973.0
openb-pod-2518,11900,77824,1,1000,0,1,Running,10944799,10947379,10944868.0
openb-pod-2522,4000,15258,1,320,1,2,Running,10945550,10945705,10945586.0
openb-pod-2528,4000,22888,1,320,2,2,Running,10947916,10948943,10947986.0
openb-pod-2530,11400,48128,1,1000,0,1,Running,10948396,10951656,10948604.0
openb-pod-2532,4000,15258,1,160,2,2,Running,10949260,10949442,10949286.0
openb-pod-2536,4000,22888,1,320,0,2,Running,10949730,10950128,10950007.0
openb-pod-2547,1000,2048,1,320,2,2,Running,10951083,10951173,10951083.0
openb-pod-2549,8000,30517,1,320,0,2,Running,10951431,10953057,10951749.0
openb-pod-2550,11908,47104,1,1000,2,2,Running,10951482,10952877,10951515.0
openb-pod-2571,4000,32768,1,1000,1,1,Running,10957062,10959214,10957168.0
openb-pod-2579,11400,48128,1,1000,0,1,Running,10961297,10966788,10961299.0
openb-pod-2592,11400,48128,1,1000,2,1,Running,10964788,10966152,10964825.0
openb-pod-2604,8000,30517,1,470,1,2,Running,10969033,10971224,10971179.0
openb-pod-2618,11908,47104,1,650,0,1,Running,10974358,10976621,10974394.0
openb-pod-2628,11400,48128,1,1000,1,1,Running,10976617,10976702,10976650.0
openb-pod-2668,11400,48128,1,1000,2,1,Running,10993760,10994565,10993762.0
openb-pod-2669,11400,48128,1,1000,0,1,Running,10994345,10995943,10994348.0
openb-pod-2692,12000,16384,1,1000,2,1,Running,11005079,11009620,11005079.0
openb-pod-2698,15700,58368,1,1000,0,1,Running,11009034,11011095,11009068.0
openb-pod-2709,16000,65536,1,1000,1,1,Running,11019703,11026557,11019705.0
openb-pod-2714,6000,12288,1,460,0,1,Running,11022514,11023112,11022514.0
openb-pod-2721,4000,15258,1,320,1,2,Running,11029792,11036222,11029795.0
openb-pod-2723,4000,24576,1,1000,0,1,Succeeded,11032007,11036276,11032007.0
openb-pod-2729,15700,58368,1,1000,2,1,Running,11034445,11034584,11034517.0
openb-pod-2742,11900,77824,1,1000,2,1,Running,11036090,11040061,11036167.0
openb-pod-2754,12000,24576,1,1000,2,3,Succeeded,11039555,11043215,11039556.0
openb-pod-2759,4000,31250,1,1000,1,1,Running,11041746,11049294,11041746.0
openb-pod-2770,15700,58368,1,1000,2,1,Running,11047180,11049676,11047216.0
openb-pod-2771,11400,48128,1,1000,2,1,Running,11047555,11051744,11047561.0
openb-pod-2776,11400,48128,1,1000,1,1,Running,11049135,11049397,11049276.0
openb-pod-2778,11400,48128,1,1000,2,1,Running,11049607,11049713,11049642.0
